canon_sido_name,canon_sigungu_name,canon_group_id,yyyymm,e9,trade_export_cnt,trade_export_val,trade_import_cnt,trade_import_val,trade_balance,_sido_norm,_sigungu_norm,sgg_code10,sd_code,sgg_code_sgis,year,quarter,month,yq,mig_total_in,mig_total_out,mig_net,mig_within_sgg,mig_within_sido_in,mig_within_sido_out,mig_inter_sido_in,mig_inter_sido_out,region_label,half,ind_ratio_construction,ind_ratio_manufacturing,ind_ratio_wholesale_retail,ind_ratio_business,ind_ratio_electricity_gas,sido_name_for_merge,ADMSD,sido_name_kor,sido_consumer_goods,sido_capital_goods,sido_intermediate_goods,sido_num_job_offers,sido_num_hires,sido_num_unfilled,sido_num_current_workers,sido_num_shortage,sido_num_planned_hires,sido_region_code_mdis,sido_lf_pop_15plus_thousand,sido_lf_econ_active_pop_thousand,sido_lf_employed_thousand,sido_lf_unemployed_thousand,sido_lf_non_econ_pop_thousand,sido_lf_econ_participation_rate,sido_lf_unemployment_rate,sido_lf_employment_rate,sido_lf_employment_rate_15_64,lf_pop_15plus_thousand,lf_econ_active_thousand,lf_employed_thousand,lf_unemployed_thousand,lf_inactive_thousand,lf_participation_rate,lf_employment_rate,lf_employment_rate_15_64,lf_unemployment_rate,population_total,population_male,population_female,e9_1,e9_2,e9_3,e9_4,e9_5,e9_6,e9_7,e9_8,e9_95,e9_96,e9_97,e9_98,pop_65plus,gdp_curr_accommodation_food,gdp_curr_agriculture,gdp_curr_arts_other_services,gdp_curr_business_services,gdp_curr_construction,gdp_curr_education,gdp_curr_electricity_gas,gdp_curr_finance_insurance,gdp_curr_gdp_total,gdp_curr_gva_total,gdp_curr_health_social,gdp_curr_information_comm,gdp_curr_manufacturing,gdp_curr_mining,gdp_curr_net_prod_tax,gdp_curr_public_admin,gdp_curr_real_estate,gdp_curr_transport_storage,gdp_curr_wholesale_retail,indpark_area_mgmt,indpark_dummy,sido_name_merge,sgg_name_merge,n_firms,n_workers
강원특별자치도,강릉시,강원특별자치도::강릉시,201301,0,147,9453,1228,11259,-1807,강원특별자치도,강릉시,51150,32,32030,2013,1,1,,,,,,,,,,강원특별자치도::강릉시,1,0.109120493,0.088002631,0.210676637,0.467985668,0.124214571,강원도,42,강원도,80.06666667,149.8333333,102.4,1926.682472,1538.381519,0,34960.43932,1198.159307,1179.50887,32,1250,675,657,18,575,54,2.7,52.5,60.5,183.8,101.9,99.6,2.3,82,55.4,54.2,60.3,2.2,217517,108192,109325,0,0,0,0,0,0,0,0,0,0,0,0,33817,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201302,0,124,9983,995,9101,883,강원특별자치도,강릉시,51150,32,32030,2013,1,2,,,,,,,,,,강원특별자치도::강릉시,1,0.109120493,0.088002631,0.210676637,0.467985668,0.124214571,강원도,42,강원도,80.06666667,149.8333333,102.4,1926.682472,1538.381519,0,34960.43932,1198.159307,1179.50887,32,1250,675,657,18,575,54,2.7,52.5,60.5,183.8,101.9,99.6,2.3,82,55.4,54.2,60.3,2.2,217203,108076,109127,0,0,0,0,0,0,0,0,0,0,0,0,33928,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201303,294,169,10098,1261,13267,-3168,강원특별자치도,강릉시,51150,32,32030,2013,1,3,2013Q1,8458,8989,-531,4442,1367,1503,2649,3044,강원특별자치도::강릉시,1,0.109120493,0.088002631,0.210676637,0.467985668,0.124214571,강원도,42,강원도,80.06666667,149.8333333,102.4,1926.682472,1538.381519,0,34960.43932,1198.159307,1179.50887,32,1250,675,657,18,575,54,2.7,52.5,60.5,183.8,101.9,99.6,2.3,82,55.4,54.2,60.3,2.2,217216,108067,109149,0,0,0,0,0,0,0,0,0,0,0,0,34071,190335,97125,226701,244080,134468,455530,91877,213141,4091570,3812688,249342,108552,340621,55340,278882,551575,341537,200468,311996,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201304,0,163,10027,1231,17184,-7157,강원특별자치도,강릉시,51150,32,32030,2013,2,4,,,,,,,,,,강원특별자치도::강릉시,1,0.109120493,0.088002631,0.210676637,0.467985668,0.124214571,강원도,42,강원도,92.03333333,149.6333333,126.5,1926.682472,1538.381519,0,34960.43932,1198.159307,1179.50887,32,1253,750,734,16,502,59.9,2.1,58.6,64.2,183.8,101.9,99.6,2.3,82,55.4,54.2,60.3,2.2,217342,108105,109237,0,0,0,0,0,0,0,0,0,0,0,0,34145,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201305,0,199,11726,1339,12178,-452,강원특별자치도,강릉시,51150,32,32030,2013,2,5,,,,,,,,,,강원특별자치도::강릉시,1,0.109120493,0.088002631,0.210676637,0.467985668,0.124214571,강원도,42,강원도,92.03333333,149.6333333,126.5,1926.682472,1538.381519,0,34960.43932,1198.159307,1179.50887,32,1253,750,734,16,502,59.9,2.1,58.6,64.2,183.8,101.9,99.6,2.3,82,55.4,54.2,60.3,2.2,217213,108009,109204,0,0,0,0,0,0,0,0,0,0,0,0,34281,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201306,151,196,10868,1137,6624,4244,강원특별자치도,강릉시,51150,32,32030,2013,2,6,2013Q2,7006,7209,-203,3966,995,1105,2045,2138,강원특별자치도::강릉시,1,0.109120493,0.088002631,0.210676637,0.467985668,0.124214571,강원도,42,강원도,92.03333333,149.6333333,126.5,1926.682472,1538.381519,0,34960.43932,1198.159307,1179.50887,32,1253,750,734,16,502,59.9,2.1,58.6,64.2,183.8,101.9,99.6,2.3,82,55.4,54.2,60.3,2.2,217031,107911,109120,67,8,27,29,0,0,0,3,7,0,0,10,34325,190335,97125,226701,244080,134468,455530,91877,213141,4091570,3812688,249342,108552,340621,55340,278882,551575,341537,200468,311996,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201307,0,194,15018,1516,16006,-989,강원특별자치도,강릉시,51150,32,32030,2013,3,7,,,,,,,,,,강원특별자치도::강릉시,2,0.115000843,0.0853194,0.2119164,0.464419349,0.123327153,강원도,42,강원도,85.26666667,124.1333333,116.0666667,1618.655122,1227.698071,0,34914.89683,900.2540329,844.9014186,32,1256,749,733,16,506,59.7,2.1,58.4,64,184.3,101.5,99.6,1.8,82.8,55.1,54.1,60,1.8,216982,107870,109112,0,0,0,0,0,0,0,0,0,0,0,0,34414,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201308,0,193,14482,1535,10060,4423,강원특별자치도,강릉시,51150,32,32030,2013,3,8,,,,,,,,,,강원특별자치도::강릉시,2,0.115000843,0.0853194,0.2119164,0.464419349,0.123327153,강원도,42,강원도,85.26666667,124.1333333,116.0666667,1618.655122,1227.698071,0,34914.89683,900.2540329,844.9014186,32,1256,749,733,16,506,59.7,2.1,58.4,64,184.3,101.5,99.6,1.8,82.8,55.1,54.1,60,1.8,216907,107783,109124,0,0,0,0,0,0,0,0,0,0,0,0,34534,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201309,147,197,13306,1647,6647,6659,강원특별자치도,강릉시,51150,32,32030,2013,3,9,2013Q3,6244,6290,-46,3454,809,889,1981,1947,강원특별자치도::강릉시,2,0.115000843,0.0853194,0.2119164,0.464419349,0.123327153,강원도,42,강원도,85.26666667,124.1333333,116.0666667,1618.655122,1227.698071,0,34914.89683,900.2540329,844.9014186,32,1256,749,733,16,506,59.7,2.1,58.4,64,184.3,101.5,99.6,1.8,82.8,55.1,54.1,60,1.8,216979,107837,109142,66,4,25,32,0,0,0,3,7,0,0,10,34589,190335,97125,226701,244080,134468,455530,91877,213141,4091570,3812688,249342,108552,340621,55340,278882,551575,341537,200468,311996,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201310,0,218,20898,1868,18513,2386,강원특별자치도,강릉시,51150,32,32030,2013,4,10,,,,,,,,,,강원특별자치도::강릉시,2,0.115000843,0.0853194,0.2119164,0.464419349,0.123327153,강원도,42,강원도,89.43333333,158.4666667,122.2333333,1618.655122,1227.698071,0,34914.89683,900.2540329,844.9014186,32,1259,715,699,16,543,56.8,2.3,55.5,61.7,184.3,101.5,99.6,1.8,82.8,55.1,54.1,60,1.8,216996,107822,109174,0,0,0,0,0,0,0,0,0,0,0,0,34674,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201311,0,176,15966,1725,24157,-8191,강원특별자치도,강릉시,51150,32,32030,2013,4,11,,,,,,,,,,강원특별자치도::강릉시,2,0.115000843,0.0853194,0.2119164,0.464419349,0.123327153,강원도,42,강원도,89.43333333,158.4666667,122.2333333,1618.655122,1227.698071,0,34914.89683,900.2540329,844.9014186,32,1259,715,699,16,543,56.8,2.3,55.5,61.7,184.3,101.5,99.6,1.8,82.8,55.1,54.1,60,1.8,216914,107785,109129,0,0,0,0,0,0,0,0,0,0,0,0,34749,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201312,156,188,21226,2067,10165,11061,강원특별자치도,강릉시,51150,32,32030,2013,4,12,2013Q4,7119,7281,-162,4148,970,1009,2001,2124,강원특별자치도::강릉시,2,0.115000843,0.0853194,0.2119164,0.464419349,0.123327153,강원도,42,강원도,89.43333333,158.4666667,122.2333333,1618.655122,1227.698071,0,34914.89683,900.2540329,844.9014186,32,1259,715,699,16,543,56.8,2.3,55.5,61.7,184.3,101.5,99.6,1.8,82.8,55.1,54.1,60,1.8,216806,107689,109117,65,18,24,29,0,0,0,3,7,0,0,10,34855,190335,97125,226701,244080,134468,455530,91877,213141,4091570,3812688,249342,108552,340621,55340,278882,551575,341537,200468,311996,2817,1,강원특별자치도,강릉시,8436,56922
강원특별자치도,강릉시,강원특별자치도::강릉시,201401,0,175,17175,1864,17267,-92,강원특별자치도,강릉시,51150,32,32030,2014,1,1,,,,,,,,,,강원특별자치도::강릉시,1,0.120831719,0.08524441,0.212597098,0.457141894,0.124168029,강원도,42,강원도,87.43333333,146.8,106.7666667,1953.718225,1656.789607,0,35578.57174,1245.189196,1265.775137,32,1262,684,653,32,578,54.2,4.7,51.7,59,184.7,101.7,99.4,2.3,82.9,55.1,53.8,59.6,2.3,216558,107578,108980,0,0,0,0,0,0,0,0,0,0,0,0,35018,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201402,0,185,15150,2134,14011,1139,강원특별자치도,강릉시,51150,32,32030,2014,1,2,,,,,,,,,,강원특별자치도::강릉시,1,0.120831719,0.08524441,0.212597098,0.457141894,0.124168029,강원도,42,강원도,87.43333333,146.8,106.7666667,1953.718225,1656.789607,0,35578.57174,1245.189196,1265.775137,32,1262,684,653,32,578,54.2,4.7,51.7,59,184.7,101.7,99.4,2.3,82.9,55.1,53.8,59.6,2.3,216257,107376,108881,0,0,0,0,0,0,0,0,0,0,0,0,35144,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201403,149,194,17492,2029,9929,7563,강원특별자치도,강릉시,51150,32,32030,2014,1,3,2014Q1,7901,8312,-411,3845,1372,1369,2684,3098,강원특별자치도::강릉시,1,0.120831719,0.08524441,0.212597098,0.457141894,0.124168029,강원도,42,강원도,87.43333333,146.8,106.7666667,1953.718225,1656.789607,0,35578.57174,1245.189196,1265.775137,32,1262,684,653,32,578,54.2,4.7,51.7,59,184.7,101.7,99.4,2.3,82.9,55.1,53.8,59.6,2.3,216345,107491,108854,64,16,26,29,0,0,0,0,6,0,0,8,35289,199672,110594,220663,254069,249024,464758,133552,223361,4374447,4084890,274005,102933,392526,42001,289557,547275,360752,212288,297416,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201404,0,191,18896,2171,27570,-8674,강원특별자치도,강릉시,51150,32,32030,2014,2,4,,,,,,,,,,강원특별자치도::강릉시,1,0.120831719,0.08524441,0.212597098,0.457141894,0.124168029,강원도,42,강원도,96.5,130.9666667,116.9,1953.718225,1656.789607,0,35578.57174,1245.189196,1265.775137,32,1265,771,749,22,494,60.9,2.8,59.2,64.4,184.7,101.7,99.4,2.3,82.9,55.1,53.8,59.6,2.3,216268,107456,108812,0,0,0,0,0,0,0,0,0,0,0,0,35373,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201405,0,150,19486,2301,23263,-3777,강원특별자치도,강릉시,51150,32,32030,2014,2,5,,,,,,,,,,강원특별자치도::강릉시,1,0.120831719,0.08524441,0.212597098,0.457141894,0.124168029,강원도,42,강원도,96.5,130.9666667,116.9,1953.718225,1656.789607,0,35578.57174,1245.189196,1265.775137,32,1265,771,749,22,494,60.9,2.8,59.2,64.4,184.7,101.7,99.4,2.3,82.9,55.1,53.8,59.6,2.3,216157,107402,108755,0,0,0,0,0,0,0,0,0,0,0,0,35513,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201406,167,172,16801,1581,17350,-548,강원특별자치도,강릉시,51150,32,32030,2014,2,6,2014Q2,6563,6905,-342,3726,868,1001,1969,2178,강원특별자치도::강릉시,1,0.120831719,0.08524441,0.212597098,0.457141894,0.124168029,강원도,42,강원도,96.5,130.9666667,116.9,1953.718225,1656.789607,0,35578.57174,1245.189196,1265.775137,32,1265,771,749,22,494,60.9,2.8,59.2,64.4,184.7,101.7,99.4,2.3,82.9,55.1,53.8,59.6,2.3,215982,107299,108683,0,0,0,0,0,0,0,0,0,0,0,0,35514,199672,110594,220663,254069,249024,464758,133552,223361,4374447,4084890,274005,102933,392526,42001,289557,547275,360752,212288,297416,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201407,0,195,17591,1498,22328,-4736,강원특별자치도,강릉시,51150,32,32030,2014,3,7,,,,,,,,,,강원특별자치도::강릉시,2,0.116612029,0.088797083,0.212166321,0.459456747,0.12296782,강원도,42,강원도,85.2,129.3,108.9,1977.448069,1492.365401,0,36713.87298,1131.145456,1113.57603,32,1268,771,752,19,498,60.8,2.5,59.3,64.6,185.2,100.7,98.7,2,84.4,54.4,53.3,59.1,2,215824,107209,108615,0,0,0,0,0,0,0,0,0,0,0,0,35613,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201408,0,164,11623,1511,20677,-9055,강원특별자치도,강릉시,51150,32,32030,2014,3,8,,,,,,,,,,강원특별자치도::강릉시,2,0.116612029,0.088797083,0.212166321,0.459456747,0.12296782,강원도,42,강원도,85.2,129.3,108.9,1977.448069,1492.365401,0,36713.87298,1131.145456,1113.57603,32,1268,771,752,19,498,60.8,2.5,59.3,64.6,185.2,100.7,98.7,2,84.4,54.4,53.3,59.1,2,215721,107140,108581,0,0,0,0,0,0,0,0,0,0,0,0,35709,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201409,178,178,16022,1684,21538,-5516,강원특별자치도,강릉시,51150,32,32030,2014,3,9,2014Q3,7076,7199,-123,4322,897,764,1857,2113,강원특별자치도::강릉시,2,0.116612029,0.088797083,0.212166321,0.459456747,0.12296782,강원도,42,강원도,85.2,129.3,108.9,1977.448069,1492.365401,0,36713.87298,1131.145456,1113.57603,32,1268,771,752,19,498,60.8,2.5,59.3,64.6,185.2,100.7,98.7,2,84.4,54.4,53.3,59.1,2,215826,107165,108661,78,25,32,29,0,0,0,0,6,0,0,8,35809,199672,110594,220663,254069,249024,464758,133552,223361,4374447,4084890,274005,102933,392526,42001,289557,547275,360752,212288,297416,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201410,0,214,19182,1656,25180,-5998,강원특별자치도,강릉시,51150,32,32030,2014,4,10,,,,,,,,,,강원특별자치도::강릉시,2,0.116612029,0.088797083,0.212166321,0.459456747,0.12296782,강원도,42,강원도,85.93333333,146.2666667,112.5,1977.448069,1492.365401,0,36713.87298,1131.145456,1113.57603,32,1272,748,729,19,524,58.8,2.5,57.3,63.5,185.2,100.7,98.7,2,84.4,54.4,53.3,59.1,2,215899,107184,108715,0,0,0,0,0,0,0,0,0,0,0,0,35917,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201411,0,207,15764,1405,10536,5228,강원특별자치도,강릉시,51150,32,32030,2014,4,11,,,,,,,,,,강원특별자치도::강릉시,2,0.116612029,0.088797083,0.212166321,0.459456747,0.12296782,강원도,42,강원도,85.93333333,146.2666667,112.5,1977.448069,1492.365401,0,36713.87298,1131.145456,1113.57603,32,1272,748,729,19,524,58.8,2.5,57.3,63.5,185.2,100.7,98.7,2,84.4,54.4,53.3,59.1,2,215975,107228,108747,0,0,0,0,0,0,0,0,0,0,0,0,35968,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201412,189,175,15414,1602,10099,5316,강원특별자치도,강릉시,51150,32,32030,2014,4,12,2014Q4,8065,7999,66,4801,999,1013,2265,2185,강원특별자치도::강릉시,2,0.116612029,0.088797083,0.212166321,0.459456747,0.12296782,강원도,42,강원도,85.93333333,146.2666667,112.5,1977.448069,1492.365401,0,36713.87298,1131.145456,1113.57603,32,1272,748,729,19,524,58.8,2.5,57.3,63.5,185.2,100.7,98.7,2,84.4,54.4,53.3,59.1,2,215807,107149,108658,96,19,34,26,0,0,0,0,6,0,0,8,36009,199672,110594,220663,254069,249024,464758,133552,223361,4374447,4084890,274005,102933,392526,42001,289557,547275,360752,212288,297416,2817,1,강원특별자치도,강릉시,8442,57429
강원특별자치도,강릉시,강원특별자치도::강릉시,201501,0,170,16986,1648,20028,-3041,강원특별자치도,강릉시,51150,32,32030,2015,1,1,,,,,,,,,,강원특별자치도::강릉시,1,0.112038438,0.087649005,0.212089977,0.462335201,0.12588738,강원도,42,강원도,81.6,130,98.33333333,2234.588052,1898.932515,0,38318.1632,1051.77534,1113.562998,32,1275,710,677,33,565,55.7,4.6,53.1,60.7,185.6,100.8,97.9,2.9,84.8,54.3,52.8,59.5,2.9,215583,107098,108485,0,0,0,0,0,0,0,0,0,0,0,0,36107,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201502,0,147,12190,1143,6659,5531,강원특별자치도,강릉시,51150,32,32030,2015,1,2,,,,,,,,,,강원특별자치도::강릉시,1,0.112038438,0.087649005,0.212089977,0.462335201,0.12588738,강원도,42,강원도,81.6,130,98.33333333,2234.588052,1898.932515,0,38318.1632,1051.77534,1113.562998,32,1275,710,677,33,565,55.7,4.6,53.1,60.7,185.6,100.8,97.9,2.9,84.8,54.3,52.8,59.5,2.9,215448,107044,108404,0,0,0,0,0,0,0,0,0,0,0,0,36148,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201503,183,187,15613,1297,13015,2598,강원특별자치도,강릉시,51150,32,32030,2015,1,3,2015Q1,7865,8526,-661,4091,1359,1343,2415,3092,강원특별자치도::강릉시,1,0.112038438,0.087649005,0.212089977,0.462335201,0.12588738,강원도,42,강원도,81.6,130,98.33333333,2234.588052,1898.932515,0,38318.1632,1051.77534,1113.562998,32,1275,710,677,33,565,55.7,4.6,53.1,60.7,185.6,100.8,97.9,2.9,84.8,54.3,52.8,59.5,2.9,215110,106833,108277,95,19,30,25,0,0,0,0,6,0,0,8,36251,220338,113290,208372,261918,404983,460413,178298,223315,4740366,4400553,286975,112623,410815,51062,339813,551452,358959,264306,293433,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201504,0,188,19169,1422,21588,-2419,강원특별자치도,강릉시,51150,32,32030,2015,2,4,,,,,,,,,,강원특별자치도::강릉시,1,0.112038438,0.087649005,0.212089977,0.462335201,0.12588738,강원도,42,강원도,88.3,103.1333333,123.7666667,2234.588052,1898.932515,0,38318.1632,1051.77534,1113.562998,32,1279,785,761,24,494,61.4,3,59.5,65.3,185.6,100.8,97.9,2.9,84.8,54.3,52.8,59.5,2.9,215201,106880,108321,0,0,0,0,0,0,0,0,0,0,0,0,36323,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201505,0,144,11792,1384,13703,-1911,강원특별자치도,강릉시,51150,32,32030,2015,2,5,,,,,,,,,,강원특별자치도::강릉시,1,0.112038438,0.087649005,0.212089977,0.462335201,0.12588738,강원도,42,강원도,88.3,103.1333333,123.7666667,2234.588052,1898.932515,0,38318.1632,1051.77534,1113.562998,32,1279,785,761,24,494,61.4,3,59.5,65.3,185.6,100.8,97.9,2.9,84.8,54.3,52.8,59.5,2.9,215144,106859,108285,0,0,0,0,0,0,0,0,0,0,0,0,36413,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201506,202,198,13658,1529,11652,2007,강원특별자치도,강릉시,51150,32,32030,2015,2,6,2015Q2,6650,6659,-9,3773,968,916,1909,1970,강원특별자치도::강릉시,1,0.112038438,0.087649005,0.212089977,0.462335201,0.12588738,강원도,42,강원도,88.3,103.1333333,123.7666667,2234.588052,1898.932515,0,38318.1632,1051.77534,1113.562998,32,1279,785,761,24,494,61.4,3,59.5,65.3,185.6,100.8,97.9,2.9,84.8,54.3,52.8,59.5,2.9,215089,106836,108253,101,16,35,36,0,0,0,0,6,0,0,8,36455,220338,113290,208372,261918,404983,460413,178298,223315,4740366,4400553,286975,112623,410815,51062,339813,551452,358959,264306,293433,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201507,0,182,10563,1582,16760,-6197,강원특별자치도,강릉시,51150,32,32030,2015,3,7,,,,,,,,,,강원특별자치도::강릉시,2,0.107544009,0.08805176,0.210457173,0.465400026,0.128547031,강원도,42,강원도,89.83333333,104.1666667,116.1,2037.199093,1613.590674,0,38806.68815,1477.442398,1387.02663,32,1282,800,778,22,482,62.4,2.7,60.7,66.6,185.6,101.1,98.6,2.5,84.5,54.5,53.1,59.5,2.5,214956,106766,108190,0,0,0,0,0,0,0,0,0,0,0,0,36532,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201508,0,182,8923,1300,19126,-10202,강원특별자치도,강릉시,51150,32,32030,2015,3,8,,,,,,,,,,강원특별자치도::강릉시,2,0.107544009,0.08805176,0.210457173,0.465400026,0.128547031,강원도,42,강원도,89.83333333,104.1666667,116.1,2037.199093,1613.590674,0,38806.68815,1477.442398,1387.02663,32,1282,800,778,22,482,62.4,2.7,60.7,66.6,185.6,101.1,98.6,2.5,84.5,54.5,53.1,59.5,2.5,214842,106697,108145,0,0,0,0,0,0,0,0,0,0,0,0,36626,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201509,246,190,9540,1367,14229,-4688,강원특별자치도,강릉시,51150,32,32030,2015,3,9,2015Q3,7008,7214,-206,4305,897,917,1806,1992,강원특별자치도::강릉시,2,0.107544009,0.08805176,0.210457173,0.465400026,0.128547031,강원도,42,강원도,89.83333333,104.1666667,116.1,2037.199093,1613.590674,0,38806.68815,1477.442398,1387.02663,32,1282,800,778,22,482,62.4,2.7,60.7,66.6,185.6,101.1,98.6,2.5,84.5,54.5,53.1,59.5,2.5,214852,106703,108149,111,50,34,37,0,0,0,0,6,0,0,8,36707,220338,113290,208372,261918,404983,460413,178298,223315,4740366,4400553,286975,112623,410815,51062,339813,551452,358959,264306,293433,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201510,0,198,10960,1537,16734,-5774,강원특별자치도,강릉시,51150,32,32030,2015,4,10,,,,,,,,,,강원특별자치도::강릉시,2,0.107544009,0.08805176,0.210457173,0.465400026,0.128547031,강원도,42,강원도,86.9,113.6666667,118.9333333,2037.199093,1613.590674,0,38806.68815,1477.442398,1387.02663,32,1285,766,746,20,518,59.6,2.6,58.1,64.8,185.6,101.1,98.6,2.5,84.5,54.5,53.1,59.5,2.5,214799,106681,108118,0,0,0,0,0,0,0,0,0,0,0,0,36790,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201511,0,155,7785,1406,9662,-1876,강원특별자치도,강릉시,51150,32,32030,2015,4,11,,,,,,,,,,강원특별자치도::강릉시,2,0.107544009,0.08805176,0.210457173,0.465400026,0.128547031,강원도,42,강원도,86.9,113.6666667,118.9333333,2037.199093,1613.590674,0,38806.68815,1477.442398,1387.02663,32,1285,766,746,20,518,59.6,2.6,58.1,64.8,185.6,101.1,98.6,2.5,84.5,54.5,53.1,59.5,2.5,214773,106655,108118,0,0,0,0,0,0,0,0,0,0,0,0,36865,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201512,258,170,10464,1470,12412,-1948,강원특별자치도,강릉시,51150,32,32030,2015,4,12,2015Q4,7234,7543,-309,4210,952,1071,2072,2262,강원특별자치도::강릉시,2,0.107544009,0.08805176,0.210457173,0.465400026,0.128547031,강원도,42,강원도,86.9,113.6666667,118.9333333,2037.199093,1613.590674,0,38806.68815,1477.442398,1387.02663,32,1285,766,746,20,518,59.6,2.6,58.1,64.8,185.6,101.1,98.6,2.5,84.5,54.5,53.1,59.5,2.5,214560,106545,108015,108,63,37,36,0,0,0,0,6,0,0,8,36924,220338,113290,208372,261918,404983,460413,178298,223315,4740366,4400553,286975,112623,410815,51062,339813,551452,358959,264306,293433,2817,1,강원특별자치도,강릉시,8170,57010
강원특별자치도,강릉시,강원특별자치도::강릉시,201601,0,148,8379,1597,16036,-7657,강원특별자치도,강릉시,51150,32,32030,2016,1,1,,,,,,,,,,강원특별자치도::강릉시,1,0.101813765,0.089878543,0.210121457,0.468744939,0.129441296,강원도,42,강원도,79.73333333,94.86666667,95.96666667,2465.938105,1960.498978,0,39072.84412,1261.389044,1210.739503,32,1284,723,690,33,561,56.3,4.6,53.7,61.5,186.1,104.5,101.7,2.7,81.6,56.2,54.7,60.6,2.6,214309,106449,107860,0,0,0,0,0,0,0,0,0,0,0,0,37085,,,,,,,,,,,,,,,,,,,,2817,1,강원특별자치도,강릉시,8717,60050
