연도,반기,지역코드,구인인원,채용인원,미충원인원,현원,부족인원,채용계획인원
2016,하반기,39,495.36452002758773,401.4403444484261,0.0,6517.648890105935,310.6090960198476,277.51060237622244
2017,상반기,11,8569.84567865265,7373.483213492671,0.0,132063.0745237289,4876.844774773802,4921.057255479186
2017,상반기,21,6922.141825776339,5503.074556278891,0.0,149753.1921953636,2870.987509191444,2868.241231842163
2017,상반기,22,6337.11533133039,4875.635071091935,0.0,122220.26941099283,3300.9324367440336,3565.5454392864767
2017,상반기,23,12108.062834044498,10776.125675071511,0.0,201806.41588962506,5885.253909628752,5751.477384984244
2017,상반기,24,3354.538010206471,2806.2748262737746,0.0,69096.14881440427,1320.2368316803584,1356.1345542961503
2017,상반기,25,1795.7916737115845,1699.678148092999,0.0,45398.763151716266,722.1472655824891,823.51591901033
2017,상반기,26,6357.871549852968,5568.920689370403,0.0,164725.8289338164,1957.4749026876823,1968.2948877787383
2017,상반기,29,899.128564407356,627.0031967388007,0.0,17116.90680814541,501.8269941030263,501.8269941030263
2017,상반기,31,55712.29214889885,41497.822863927446,0.0,1023436.3442601267,38464.6271789942,38974.212124647966
2017,상반기,32,2786.9971492020018,2119.711730152606,0.0,40334.911623320375,1593.3109836667525,1551.965601019282
2017,상반기,33,10631.391931799857,8296.368789566968,0.0,170691.7578149827,5543.388008049413,6526.149466624853
2017,상반기,34,11705.60003379087,9012.799121937023,0.0,248315.7968202489,7181.825778455565,7617.70123334692
2017,상반기,35,5008.098064345872,4261.803272359445,0.0,93839.83178093407,2543.770293297113,2481.7513817024897
2017,상반기,36,3509.949267446134,2437.4899243653563,0.0,81562.55495060461,2054.075509817073,2148.606741866247
2017,상반기,37,11951.652681857224,8649.744774303073,0.0,264394.43393713026,6415.050753135151,7280.039693519223
2017,상반기,38,17785.13514454805,14226.777011959193,0.0,354097.17080774426,6995.388884979256,7112.57397842139
2017,상반기,39,420.3378252820437,287.1902455375573,0.0,6564.2369441906,429.1151345239315,396.34774567262895
2017,하반기,11,7943.222080819713,7081.845635223429,0.0,133450.22873660637,3268.2234812803777,3322.750471088114
2017,하반기,21,5324.352234308741,4634.7943837376,0.0,150289.82881335198,2511.4529812033193,2381.734349019997
2017,하반기,22,5207.467124640283,3946.2775578714068,0.0,122134.29438363809,3228.1875915310006,3326.4758965367055
2017,하반기,23,10933.863680528377,9516.131455864206,0.0,202849.09999421777,5475.3346932291015,5378.749003838508
2017,하반기,24,3584.2162884657573,2932.3745126325707,0.0,69333.86039716286,1812.3078590260927,1779.5631449258174
2017,하반기,25,1713.7575309549718,1522.4420105954948,0.0,45655.84609546194,1459.4549741325295,1328.698544310491
2017,하반기,26,4070.5092174049037,3526.6126611928926,0.0,164075.28710112732,1564.9516099139923,1608.0174769473606
2017,하반기,29,696.9590250080149,551.5323812777834,0.0,17180.316947420833,461.98163928715985,459.15473198136044
2017,하반기,31,55310.36930172183,42812.52329773656,0.0,1029446.7646126708,36657.82590887429,37677.923022593845
2017,하반기,32,2207.7760648830454,1873.2526903461492,0.0,40771.5391790195,1395.490285259357,1435.6541860786442
2017,하반기,33,9444.89550766672,7365.625793158096,0.0,171599.5984557966,4914.462707027246,5678.166729112767
2017,하반기,34,10607.566316990235,8077.518675539321,0.0,249643.32629275197,6564.6819730608295,6839.323689587333
2017,하반기,35,4107.916711781916,3410.024184773234,0.0,94363.30291277447,2640.4887691430195,2734.155438128393
2017,하반기,36,2849.058712558323,2464.691714250987,0.0,81703.65869900171,1227.1874866115563,1426.370375162872
2017,하반기,37,11011.579695491544,8701.598294733414,0.0,264727.3965965872,6969.6835389602265,7248.972623912403
2017,하반기,38,15353.509708938362,12542.168161612342,0.0,353848.30223085487,6834.884088239808,7128.936403363327
2017,하반기,39,388.00540127848484,328.73995179858855,0.0,6639.465134857175,270.4478531696296,270.4478531696296
2018,상반기,11,7191.534372472581,6436.945787744899,0.0,134404.03211042288,3123.8333302122255,3453.199305794671
2018,상반기,21,6615.903051457052,5636.913652216145,0.0,152674.7960970321,2849.222660782133,2917.1830865602196
2018,상반기,22,5388.246039326743,4540.437550820339,0.0,122927.5136384501,2774.1752235971226,2816.824692726151
2018,상반기,23,8939.407611029526,8203.286049904955,0.0,201264.02140459334,4781.132979514276,5129.571337001623
2018,상반기,24,3022.683599006855,2712.0053735307733,0.0,69261.825684522,1821.0997118255655,1819.004405631163
2018,상반기,25,2184.223726084563,1992.9741279418095,0.0,45554.19421415202,815.3957261326722,830.5174606654008
2018,상반기,26,4736.127779586153,3960.838982023654,0.0,161914.75119573556,1699.3930958423673,1720.6008503783594
2018,상반기,29,742.7998757247595,562.201464560369,0.0,17391.344501825573,377.31765570224553,406.95443229679694
2018,상반기,31,53683.98970573158,43510.99835567972,0.0,1048864.215022827,35868.442421947926,37262.456368390296
2018,상반기,32,2437.013521621997,1835.1729837049684,0.0,41005.647865499166,1465.5712799750554,1432.9663200461753
2018,상반기,33,11713.834642513948,9072.890682257028,0.0,178398.6329847431,5737.6132105033175,6073.08840881354
2018,상반기,34,12707.911770534643,9846.147211260373,0.0,254338.36988336494,7102.843786419001,7495.432429852987
2018,상반기,35,4069.659492582542,3235.1477523594895,0.0,94035.6634688439,2534.183825942932,2637.1349203815384
2018,상반기,36,4097.231486868405,3429.052881264164,0.0,87848.293240537,2209.946142120183,2703.005944106024
2018,상반기,37,10808.847195116652,8442.25760215955,0.0,266757.1315380943,7339.219457575047,8782.984666277678
2018,상반기,38,18375.32707593088,14775.437207811126,0.0,350394.0577864725,5617.924849472694,5767.247594531723
2018,상반기,39,338.4220465888158,160.2820057776671,0.0,6570.622159170548,372.9425048429189,384.246649982044
2018,하반기,11,5761.7463182046195,4769.640431726127,0.0,131259.9002515812,3322.165439653014,3169.66354972397
2018,하반기,21,6580.158886058544,5257.458392778711,0.0,152457.0205193922,3145.9013706701166,3221.6911457325036
2018,하반기,22,4922.611558989771,4222.102163750489,0.0,122198.56298185633,2079.9764692038393,2103.334055473824
2018,하반기,23,8499.612881691757,7655.480732509038,0.0,199899.1546076002,3879.4971512288444,4640.766316385475
2018,하반기,24,2522.636115579693,2139.4780982086972,0.0,69682.12534317683,1071.9833309493642,1304.8057524675726
2018,하반기,25,1936.3188472859247,1670.8198913287492,0.0,46165.887527727165,763.8899441888888,850.2793010087001
2018,하반기,26,4810.129450957277,4453.019543989422,0.0,163661.75957556703,1611.4884286236338,1628.022237259626
2018,하반기,29,657.7367294170248,527.155562673907,0.0,17508.603179772646,251.24568217750806,211.22343441170707
2018,하반기,31,53122.905003321626,43423.45891494188,0.0,1060016.5301587982,32213.387862868283,33455.80534411755
2018,하반기,32,2247.2148496497543,1851.6777919270971,0.0,42583.66511224729,1147.1017506273843,1164.6149832097738
2018,하반기,33,9712.449314813945,7791.78610110781,0.0,184119.71179542202,4992.263240423089,5326.575436753806
2018,하반기,34,10903.586275942425,8837.307811032952,0.0,258456.08348953573,5425.820998178671,5431.903321227279
2018,하반기,35,4420.217372420844,3518.759823366995,0.0,92995.87238077198,2260.7703526085197,2297.2373264337007
2018,하반기,36,3825.27516349032,3230.7473947417543,0.0,88215.99553525246,2366.4758450016593,2468.539057268925
2018,하반기,37,11791.023824751463,10023.989271809312,0.0,264465.82284525974,4311.291953540354,5502.203150501345
2018,하반기,38,15251.742175337376,12059.743088174295,0.0,343647.947179288,6377.820768691552,6481.717009913394
2018,하반기,39,279.5125401851818,152.35511701823592,0.0,6751.400609930291,209.22863691342798,209.22863691342798
2019,상반기,11,5678.041638055684,5163.308486897808,0.0,131786.11394290163,2860.0648976978828,2644.533954591939
2019,상반기,21,7445.421052345287,6368.395714415357,0.0,152431.07696744733,2334.6870341315134,2230.1459443135213
2019,상반기,22,4744.991817079353,4162.100799003924,0.0,121347.60601545786,1707.0350531671752,1903.055591508278
2019,상반기,23,7905.900999792098,6981.180172448189,0.0,200226.6852312901,3768.5130062748917,4053.3103311797922
2019,상반기,24,2785.715392754098,2554.854931798853,0.0,67663.64990943886,1013.6868652719171,1008.4299430924139
2019,상반기,25,2116.370279199715,1832.5412858464313,0.0,47062.49428190821,701.3147255278205,724.0305377307634
2019,상반기,26,4567.982820071485,4172.410128033581,0.0,163233.72261097567,1405.729409060355,1408.8705517638803
2019,상반기,29,577.6714928102705,472.75042651130934,0.0,17507.75999052544,302.74197562342533,315.33440816170156
2019,상반기,31,46459.696927358345,38248.53554879305,0.0,1070730.9499412416,25833.20926207391,25846.101683458903
2019,상반기,32,2099.9307704338516,1668.484955926599,0.0,43275.87267603835,913.2151595882032,923.8739059340397
2019,상반기,33,9461.295212775349,8260.541663663991,0.0,186627.88635910777,4054.9972049840676,4417.343902592343
2019,상반기,34,10984.721307127427,9170.712787882834,0.0,261832.6246232215,5394.908963148309,5522.712681005244
2019,상반기,35,4733.916937677274,4021.9633966357546,0.0,93918.0466595733,1601.927418557316,1604.5804925990158
2019,상반기,36,3757.483460641446,3344.8805066958544,0.0,90672.60017216377,1549.5131389971887,1654.4097805721196
2019,상반기,37,8501.730141748472,6889.866473711915,0.0,261083.67200654812,3907.731990642412,4354.982192467617
2019,상반기,38,14910.015826323734,12424.685595707064,0.0,338648.01330101676,6129.64675771884,6037.807898005848
2019,상반기,39,381.73383998696835,344.289405065038,0.0,7059.295847171985,186.20024976831365,165.52906946591224
2019,하반기,11,6100.703761482173,5539.306646974914,0.0,133370.40325466127,2304.259021714147,2329.7063469832733
2019,하반기,21,6058.83368019167,5286.883355933786,0.0,151205.81950493707,2588.474694692025,2399.914137798405
2019,하반기,22,4304.973499911101,3283.061292442013,0.0,119978.95067880224,2296.106189716612,2297.674928947458
2019,하반기,23,6452.4462170974375,5495.069169759733,0.0,196003.9972964161,2997.267668704422,3071.504385557741
2019,하반기,24,2387.0252472953484,2189.9627725023815,0.0,68708.27877608582,1088.1284322742256,1036.1473020396074
2019,하반기,25,1895.3807899607448,1552.2500039321765,0.0,47462.41226118089,869.4504371082745,1049.0565567893516
2019,하반기,26,3943.962220279501,3399.8045701652622,0.0,164253.74168936396,1279.5650744855757,1357.8808997207432
2019,하반기,29,682.2933353947832,492.7204491741571,0.0,17687.837648027944,482.2648147864247,489.1989192520989
2019,하반기,31,41580.40596303021,34426.214974875715,0.0,1065164.0944880033,23647.701150544282,23228.941621609945
2019,하반기,32,2164.678854368523,1702.219698459638,0.0,44679.597692534815,1051.2792464494157,1066.5268685375117
2019,하반기,33,8155.091463253987,7034.9676885345,0.0,188112.42178709165,4135.2714148822415,4024.9290213533773
2019,하반기,34,9173.762244759693,7497.669082264535,0.0,265469.9041549667,4578.804279170027,4745.252617137841
2019,하반기,35,4454.664205281517,3741.9494914792886,0.0,93714.96262984391,2184.0472302537933,1981.847155767985
2019,하반기,36,3021.268494553438,2645.6147550054357,0.0,91362.11937311241,1175.6985418772638,1171.7299101207132
2019,하반기,37,8672.888757613035,6983.470154674514,0.0,262871.6192660797,3459.5251104959707,4084.7921869580264
2019,하반기,38,11241.65502749087,9941.272079146462,0.0,337478.9347015675,4177.492521326864,4385.946324350906
2019,하반기,39,273.74968572954134,245.63030220302187,0.0,6878.861508344608,205.17023009453865,199.23296263306597
2020,상반기,11,5456.188382145163,5023.912117463628,0.0,130173.79644994461,3129.8263326707893,3047.5246037647344
2020,상반기,21,5330.262589322066,4518.600139117807,0.0,150963.14375058425,1797.5544713419192,1743.1909894566995
2020,상반기,22,4182.112761912277,3601.482535833614,0.0,117069.89224714621,1520.8822506231027,1466.3748749064189
2020,상반기,23,6728.292651782525,6098.078821308131,0.0,193380.24966827483,2100.923316739536,2300.325945767162
2020,상반기,24,2921.762720509593,2793.4090006562724,0.0,68419.76519111972,803.8979984213213,811.8469796876067
2020,상반기,25,1907.7049952682153,1635.3413688932578,0.0,47415.22279673779,823.1796851269861,1005.2083590481341
2020,상반기,26,4350.94773830224,4152.626052832935,0.0,162247.17059681713,920.4967715801896,771.0598340582748
2020,상반기,29,650.4449940328478,563.2262548069657,0.0,18411.446046129713,432.46026939070225,410.9880723332093
2020,상반기,31,42985.34136357601,37074.63045619446,0.0,1055072.2219957993,23790.756564649328,23777.48385981791
2020,상반기,32,2329.275449368859,2025.080349084292,0.0,44405.294588874,959.0909851860271,957.0467838380303
2020,상반기,33,9394.617162497692,8757.872552793613,0.0,189628.4614433571,3675.2313717125635,3797.1579506240655
2020,상반기,34,12221.173275911679,10722.081805875685,0.0,267245.4640560191,4266.745149401665,4017.832343911145
2020,상반기,35,4727.289744424239,4213.181789866354,0.0,93488.4833704615,2221.0271943079597,2255.7021058004534
2020,상반기,36,2878.655549988757,2803.146890405996,0.0,92251.65034391847,1408.3348608707975,1513.5886432419231
2020,상반기,37,7592.994762534029,6858.128668410124,0.0,258908.92729228537,3075.188659870656,3468.55044965886
2020,상반기,38,12376.773034089525,10806.724330224517,0.0,335798.18642797443,4686.178844688604,4566.356473842163
2020,상반기,39,282.97166502526017,277.82739152432356,0.0,7289.660643409551,190.04188598767723,178.4661731623378
2020,하반기,11,4000.1809406294788,3509.0519874146353,0.0,126330.71497808422,3248.2886640406773,3210.3748462039835
2020,하반기,21,4224.598118310174,3246.5022335767912,0.0,146857.9590191328,2486.9886271857267,2629.1639351557915
2020,하반기,22,2787.244297240807,2321.3095734446442,0.0,111743.86396522268,1327.6778779755066,1881.3453609740611
2020,하반기,23,6475.71399169893,5574.280566355897,0.0,191825.9354515602,3583.870888899095,4078.40048175373
2020,하반기,24,1887.213533616044,1692.6575210035894,0.0,67999.87301555662,1171.063676057777,1210.4886005416186
2020,하반기,25,1673.046306613497,1336.4319363731204,0.0,47588.46031294962,850.0585338263211,841.760031978122
2020,하반기,26,2466.785141930142,2283.457983485803,0.0,158378.25800473592,1178.9991326209938,1148.1665995661049
2020,하반기,29,604.0132176412687,415.4158762902779,0.0,17605.259010947717,394.1663460166548,394.1663460166548
2020,하반기,31,38093.884049292064,31504.91925006311,0.0,1036192.4703526015,27812.167208561663,27295.565636897158
2020,하반기,32,1974.1165451831157,1535.7075779546003,0.0,45139.63292369503,2285.6009126162207,2308.2104883311226
2020,하반기,33,8297.914505227303,6368.7422259029345,0.0,191376.74083225802,4388.724458245477,5880.271011317268
2020,하반기,34,7473.971567328125,5921.934527058114,0.0,268828.8893288446,4824.3391163041,5032.357587357831
2020,하반기,35,3550.680720361727,2953.5590844572966,0.0,91899.82401493528,2425.309676822159,2447.6392816701336
2020,하반기,36,3045.1544711173556,2518.7014141751583,0.0,91008.71250559404,1558.879096835255,1642.7064738728186
2020,하반기,37,10034.227286490466,8321.981175070909,0.0,252074.66007986284,4639.370365750882,4705.6153095150985
2020,하반기,38,9907.407242239662,8505.446522337643,0.0,324937.6600960213,5286.5958226518205,5349.83204806906
2020,하반기,39,302.0008865796783,276.8740388565721,0.0,7164.464169568188,162.20369748172243,186.90267299443212
2021,상반기,11,6881.703107247289,5920.839813973107,0.0,186928.08645046243,4424.619918066939,4401.26801622028
2021,상반기,21,7959.832649886802,6444.567309709889,0.0,173798.9911440777,4197.47971359961,4452.217412938675
2021,상반기,22,6229.614893079992,5359.335905589144,0.0,134346.6348625715,2731.2735122977706,2931.371690221758
2021,상반기,23,8637.745526105075,7610.1583411182955,0.0,219588.4675455025,5963.868395460002,6274.448816301289
2021,상반기,24,3221.066898224815,2852.1221713148384,0.0,75484.23120062803,2045.1083983789702,1858.8121708279132
2021,상반기,25,1934.4144167183833,1581.5041554469865,0.0,55404.27784207165,1384.648076696463,1443.4750290795826
2021,상반기,26,4044.109518292788,3697.61651028052,0.0,162513.71555144285,1236.3045119327994,1295.6233021177125
2021,상반기,29,1142.817266923639,916.5359257899431,0.0,18811.004400688988,842.2119411989049,808.5020939518546
2021,상반기,31,50457.6042400325,38117.76717241596,0.0,1188961.1742257276,46434.41688923867,46293.44738039372
2021,상반기,32,2848.7038454033077,2393.9336279618915,0.0,55256.66260092382,2014.8506859685015,2004.679392307156
2021,상반기,33,11358.010778106938,8762.60910270187,0.0,205465.9545448325,7729.30647091004,9219.444458329586
2021,상반기,34,12345.92913735179,10034.090197671028,0.0,290199.5037438024,9218.149792433951,10142.136320129124
2021,상반기,35,5028.303181416819,3859.6955424258263,0.0,104221.17280322006,3235.064370889871,3248.7604813058174
2021,상반기,36,3658.0894190886274,2872.5154196429853,0.0,106404.09590847463,2657.0884474864483,2836.169520246251
2021,상반기,37,14293.653646673787,10550.111870830988,0.0,275293.3029041441,9375.715592146445,9743.159442163691
2021,상반기,38,16020.03296643453,12400.486530319336,0.0,356116.5393256002,8108.93821488096,7772.078529971696
2021,상반기,39,571.599133733552,411.35601624594085,0.0,9357.682453352007,492.43339753176383,513.1906656159273
2021,하반기,11,8243.816168443052,6277.411705306121,0.0,185922.19471848104,7392.372550666906,7566.809356568324
2021,하반기,21,8303.680013979965,6342.4105248530595,0.0,174206.31543141996,5924.044959003817,6129.536814704468
2021,하반기,22,5027.252552567887,4152.250141719936,0.0,133862.15765037047,3352.9447497266256,3591.767718665231
2021,하반기,23,10749.465893250906,8820.925192675271,0.0,221172.23088968277,8701.677977497937,9082.461101327453
2021,하반기,24,3391.2120465437933,2737.9813331556043,0.0,76361.5683990362,2223.997122993786,2310.8853532314456
2021,하반기,25,2846.6267830286292,2186.041603821852,0.0,55173.458220634566,2251.3222128462344,2326.3895945134877
2021,하반기,26,5431.465128447596,4847.738232458252,0.0,164864.12156752203,2198.1576361360603,2444.6604609641877
2021,하반기,29,1098.9735429799541,790.7303475005323,0.0,19179.965807341203,823.3777791967019,989.9396251682608
2021,하반기,31,62713.024902980454,45978.88464265824,0.0,1212506.9797167322,56382.64419205779,56306.60755963332
2021,하반기,32,3909.607279681846,2849.839417882663,0.0,56856.76040411579,3528.8146015639163,3612.1854950759152
2021,하반기,33,13304.707431616935,10142.414209372604,0.0,209926.09383761155,9049.149472913787,9491.257613966492
2021,하반기,34,16334.705780968097,12786.378485241377,0.0,294431.7694097088,11523.322663951869,11783.681296126757
2021,하반기,35,5626.406944579274,4236.669202460774,0.0,105507.36433130244,4961.133245815855,5247.220683798435
2021,하반기,36,6694.195127615948,5650.323060808846,0.0,107441.31033959096,5025.535253628487,5231.639498952601
2021,하반기,37,17208.52806466461,14593.51289202432,0.0,277964.5788245658,8261.659336720948,8434.740660885656
2021,하반기,38,15074.792958264785,11899.117967253942,0.0,358056.2290234898,11191.61409998029,11045.24354386436
2021,하반기,39,605.6056661069318,377.9765258077564,0.0,9580.776416661332,700.8490862528314,770.5786848493092
2022,상반기,11,8955.146012071491,7172.37913078496,0.0,186645.29794480503,7074.34482782262,6939.105363120016
2022,상반기,21,8959.130342822496,6881.030981877531,0.0,173463.11308942133,6499.507380363489,6318.759896168267
2022,상반기,22,8099.91446044948,6560.707950016889,0.0,136085.92874495845,5064.942413712575,4868.978396411325
2022,상반기,23,10877.933762435492,8603.390581640291,0.0,223608.2943117717,8971.293576419384,8939.502724759817
2022,상반기,24,4061.20436361377,3139.5844010412075,0.0,76195.132210727,3052.2036886374426,2992.3586123523746
2022,상반기,25,3443.005518695205,2669.761116274272,0.0,55526.913608946285,2470.4648605132784,2356.98513862317
2022,상반기,26,5149.390814753271,4340.181529768829,0.0,164723.4832042633,3457.6273753676464,3387.0805088338966
2022,상반기,29,1041.6296749487517,807.7299222691111,0.0,19565.71293295954,962.5218655329295,959.4571560694866
2022,상반기,31,71305.70887612391,47843.47781902722,0.0,1229713.0010656016,70798.81880223299,69655.83454140846
2022,상반기,32,4323.59851427819,3075.2972660592145,0.0,54847.54209732088,3769.860167684382,4121.11881182171
2022,상반기,33,15447.410745673145,9586.261584250875,0.0,211920.66326027925,11996.195909316823,12184.88865836535
2022,상반기,34,15555.88234624165,11520.82272860842,0.0,296507.0193901232,13171.83084389802,12979.280156892564
2022,상반기,35,6096.401160266753,4333.688986481647,0.0,105678.9200024056,4968.1597529063265,4979.392972737712
2022,상반기,36,6428.935528537098,4539.135429503622,0.0,109508.01353252286,5063.960885631809,4751.517774490149
2022,상반기,37,15872.468343479804,11669.9695981025,0.0,277764.5903503685,11616.261760188076,11770.845640669906
2022,상반기,38,16979.79572742125,11820.322212375575,0.0,359882.85177658394,14495.537392792943,14413.418342038354
2022,상반기,39,827.4359433169409,623.534133747813,0.0,9820.852179366128,724.2232347036272,705.137230600178
2022,하반기,11,9601.479904414631,8112.015575361193,0.0,185077.47729737224,5374.137585406034,5515.98614497347
2022,하반기,21,7627.324293352426,5667.053094733986,0.0,173695.9380769942,5533.872565195884,5492.232002790057
2022,하반기,22,8228.144335212293,6212.972959599758,0.0,136627.20694017637,5442.212973941379,5308.505122614081
2022,하반기,23,9795.14138653211,7449.560778154572,0.0,225929.08829522057,6840.655824185898,7129.449511222852
2022,하반기,24,3575.8745071568987,2933.892979510263,0.0,76564.45540571796,2487.0201394794703,2604.757377166214
2022,하반기,25,3443.3840414483675,2631.9833170083575,0.0,55970.55899274816,2102.0321028152675,2069.8376592646728
2022,하반기,26,5449.52587636028,4294.266694982161,0.0,165037.29245529487,4349.549021554463,4236.503007728075
2022,하반기,29,1331.6429567958994,1079.7339773481992,0.0,20103.408446886635,936.4967192476582,931.768474248016
2022,하반기,31,69372.52189063292,46711.96309817843,0.0,1247822.4568994665,66245.3770056654,65913.02004307046
2022,하반기,32,4522.947063267391,3599.173947044572,0.0,55807.58015742601,4462.741650309023,4534.248194878013
2022,하반기,33,15350.608601626285,10938.572663006042,0.0,212321.60728148112,10968.761789713848,11520.602796812327
2022,하반기,34,16132.232988964872,11049.146412510137,0.0,298853.4098812083,12985.652885110841,13401.715671530701
2022,하반기,35,6062.068435755664,4483.0497685062455,0.0,106642.21090568787,3907.081902341175,4129.019189036563
2022,하반기,36,7445.565133390684,5382.4159567476045,0.0,112381.56445595996,5290.499342482721,5400.3383138467925
2022,하반기,37,19145.52092465523,13404.271888204723,0.0,278557.8496209807,11456.171911385845,12420.579172183945
2022,하반기,38,18252.780081457473,12553.106714806543,0.0,363493.9918923646,14989.338824312405,14813.04073458624
2022,하반기,39,648.4782064549222,384.3554892232027,0.0,9903.46525339972,681.9085591361516,652.391294800092
2023,상반기,11,8385.385696839268,7046.599770255231,0.0,187122.41542017812,4428.8774429299165,4292.746722002031
2023,상반기,21,8260.535940917673,6012.159806544279,0.0,175283.77423642462,5752.336533422826,5912.618344528944
2023,상반기,22,7011.786668789155,5604.2613516162655,0.0,136133.31864240643,3801.3623441951877,3798.322373774043
2023,상반기,23,9615.216944182102,8084.361671366121,0.0,225895.42778007148,6705.49836604251,6757.0524434714525
2023,상반기,24,3159.8734233820715,2746.3193706368234,0.0,78261.0562926793,2187.4941380306577,2170.221635649841
2023,상반기,25,3400.1766558083477,2823.6395543318336,0.0,59082.18588302609,2350.7146805936754,2344.198413058779
2023,상반기,26,6887.953656152779,5722.252426839395,0.0,164410.08695662604,4505.595380812724,4492.895153296971
2023,상반기,29,1151.3674527150863,925.9184300858527,0.0,21111.736229411326,735.1595029993528,728.7136065761197
2023,상반기,31,57834.086982389745,42142.98681199519,0.0,1243739.3558723456,51778.226128286464,51377.07945309918
2023,상반기,32,4123.124189178495,3047.9445252790197,0.0,55972.97622001113,3343.8686742046702,3587.2516312339535
2023,상반기,33,14320.527297764913,9873.279331500746,0.0,218344.49843274945,8340.042797241249,8597.528972532982
2023,상반기,34,15237.126781268807,12299.437454352557,0.0,295115.00563231384,9725.554053902479,9556.72001862365
2023,상반기,35,6157.963423627798,5138.349249610218,0.0,107610.02339712254,3369.8766824483673,3318.3470364117943
2023,상반기,36,6262.43776463135,5103.35232405489,0.0,114857.35897665571,4412.493867650567,4413.587062830808
2023,상반기,37,17927.711077268552,12371.93073921397,0.0,289947.81834878714,12044.113648350838,12498.429196756419
2023,상반기,38,20649.61527840099,15814.424302186046,0.0,369819.6446160988,13104.834259032743,12897.164013395884
2023,상반기,39,719.9289256044455,447.78474912551195,0.0,10022.238752228992,563.8482805372674,462.5886258669621
2023,하반기,11,9271.865570342099,7897.205526217751,0.0,184130.01666211424,6077.225246483764,5982.975559889112
2023,하반기,21,7972.20907945818,6423.796289521212,0.0,174843.49785242995,4285.958708765663,4198.748795098242
2023,하반기,22,7142.803177831536,6184.331064177062,0.0,137283.05578978284,3748.3031454256957,3646.6556892040367
2023,하반기,23,9382.80051471936,7485.413937151204,0.0,224766.33217027131,6712.452662756682,6905.174411208245
2023,하반기,24,2779.3863589924586,2253.812041477783,0.0,75332.51204741966,1712.2748601436651,1735.2586558149121
2023,하반기,25,2738.7716298100268,2165.3256212534698,0.0,58406.097710988906,1752.8276161776557,1775.4703209298896
2023,하반기,26,5958.650758792297,5272.014701143143,0.0,164230.86465719412,4941.4603782436425,4984.144908943592
2023,하반기,29,1092.7418984728793,888.5333155846998,0.0,21982.70297694837,909.736111987198,943.9717167040615
2023,하반기,31,58213.45902402052,41215.14860204297,0.0,1239397.7484830208,51296.38584786976,49743.981550726225
2023,하반기,32,4565.012660556808,3504.2752065930545,0.0,54654.91349662739,2626.1254310232116,2848.3964680482372
2023,하반기,33,12337.863129030113,8777.448570220726,0.0,218324.77107454816,9478.99477195986,9767.84798420216
2023,하반기,34,15991.78653140757,12338.504135805504,0.0,295517.45086069376,10814.768834876933,11017.763714978488
2023,하반기,35,5513.40041048388,3888.071421490096,0.0,108891.86269993342,3747.614531805917,3644.3002802830124
2023,하반기,36,6109.172853205407,5057.885881314494,0.0,116536.66971002627,5521.347594972544,5720.220322541608
2023,하반기,37,18496.50879043312,14582.354586107002,0.0,292867.1198063237,11476.422447144421,11765.568811117055
2023,하반기,38,16055.869542798666,11754.418390312843,0.0,373697.7381808418,11735.01068510455,11756.315070915522
2023,하반기,39,472.4338465360881,426.7745342839069,0.0,10088.474671827937,623.0072283353533,597.6282225662173
2024,상반기,11,9636.852972635521,8094.675247062698,0.0,180904.7623870794,5583.52814966284,5141.375313549897
2024,상반기,21,8680.824224757991,7101.702686885865,0.0,174116.23082988433,4444.068330954449,4476.806592961383
2024,상반기,22,7964.526366780241,7267.28460745657,0.0,136574.36580230124,3155.052056751098,3067.166007631822
2024,상반기,23,8560.7640092689,7217.984648125363,0.0,224825.5756557017,5476.271392067196,5462.171739552375
2024,상반기,24,3416.229790165133,2909.143154976541,0.0,73461.18214503575,1760.1940347270468,1585.618501974428
2024,상반기,25,2465.516662253043,2103.413162495841,0.0,57864.42859575991,2286.0311270389752,2407.945090540192
2024,상반기,26,6153.027134062552,5585.462859406326,0.0,162497.5139518637,3607.646423642184,3775.2296677979107
2024,상반기,29,1279.9513173919445,1129.7222600242635,0.0,22151.18476308616,685.3253969723008,822.5252796654631
2024,상반기,31,59250.888416814814,43983.90797341503,0.0,1239903.4080176973,39954.96978158517,38620.112255213106
2024,상반기,32,4040.154728738702,3260.91987141725,0.0,54344.10837096881,2459.013357362241,2458.652785293238
2024,상반기,33,11741.354188616944,8399.051064287842,0.0,217351.47689000738,8275.128616616612,8077.555486015547
2024,상반기,34,13833.194977875786,11080.309961098123,0.0,294126.3161810657,9664.842269096063,9650.106417200828
2024,상반기,35,6292.983132478693,4940.968350599763,0.0,108400.9556518772,3688.0828014153935,3477.34345376345
2024,상반기,36,5862.2075989236,5157.50570550023,0.0,114592.84886907175,3067.4521912104506,2974.8577500948286
2024,상반기,37,13573.823088992373,11012.421343609942,0.0,289684.9425440967,8906.473456337355,8903.392660353999
2024,상반기,38,17177.529983576977,13956.835857802565,0.0,376997.1118737293,11755.222652552106,10867.614285452133
2024,상반기,39,712.2478579140533,641.6616249603605,0.0,10122.745558231707,285.1379014709292,287.2801154326547
2024,하반기,11,10439.629666176377,9289.117478256938,0.0,176682.13432194712,5199.219195973282,5074.640919528222
2024,하반기,21,7037.764088779095,5859.553103109597,0.0,175333.19870482266,4349.653052966118,4217.846696216458
